resource_id,resource_volume,topic_name,topic_type,topic_volume,document_mapped_probability
A_Course_in_Machine_Learning_ciml-v0_99-ch05-practical-issues.txt,330.90509033203125,table,Generic,419.91754150390625,0.00010026372050119003
A_Course_in_Machine_Learning_ciml-v0_99-ch06-beyond-binary-classification.txt,369.8897705078125,scheme,Relevant,435.79583740234375,0.0001441751385716642
A_Course_in_Machine_Learning_ciml-v0_99-ch06-beyond-binary-classification.txt,369.8897705078125,converge,Marker,494.2204895019531,7.644938667174406e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch06-beyond-binary-classification.txt,369.8897705078125,count,Marker,503.5558776855469,6.934739517459819e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch06-beyond-binary-classification.txt,369.8897705078125,play,Marker,449.36627197265625,6.889811493310012e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch06-beyond-binary-classification.txt,369.8897705078125,score,Generic,456.29754638671875,0.00013010327617498917
A_Course_in_Machine_Learning_ciml-v0_99-ch06-beyond-binary-classification.txt,369.8897705078125,table,Generic,419.91754150390625,0.00010770850746399107
A_Course_in_Machine_Learning_ciml-v0_99-ch07-linear-models.txt,345.71734619140625,scheme,Relevant,435.79583740234375,0.00017452144014831948
A_Course_in_Machine_Learning_ciml-v0_99-ch07-linear-models.txt,345.71734619140625,converge,Marker,494.2204895019531,9.254062241651089e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch07-linear-models.txt,345.71734619140625,count,Marker,503.5558776855469,8.394378806433213e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch07-linear-models.txt,345.71734619140625,play,Marker,449.36627197265625,8.339994232537033e-05
A_Course_in_Machine_Learning_ciml-v0_99-ch07-linear-models.txt,345.71734619140625,score,Generic,456.29754638671875,0.0001574877010767527
A_Course_in_Machine_Learning_ciml-v0_99-ch07-linear-models.txt,345.71734619140625,table,Generic,419.91754150390625,0.00013037923198872607
